features,site,L,epoch,unit1,unit2,dropout,mse,rmse,mae,test_r2
col2,Torgnon,14,50,128,128,0.1,1.6640051666257676,1.2899632423545129,0.7442449749307258,0.8109073375816863
col2,Torgnon,14,100,128,128,0.1,2.4134741400347814,1.5535360118242452,0.8744189782184345,0.7257398835231117
col2,Torgnon,14,150,128,128,0.1,2.5009623745676786,1.581443130361531,0.8760754668655022,0.7157979773740764
col2,Torgnon,14,50,128,128,0.2,1.5940009002658557,1.262537484697328,0.7285138915351239,0.8188624169120461
col2,Torgnon,14,100,128,128,0.2,2.1754862880219523,1.4749529782409851,0.8122420104177744,0.7527841244082378
col2,Torgnon,14,150,128,128,0.2,2.2490789826974154,1.499692962808526,0.8149580097183791,0.7444212666179945
col2,Torgnon,14,50,128,128,0.3,1.6962405670770562,1.3023980064009066,0.7345077665492441,0.8072442013019986
col2,Torgnon,14,100,128,128,0.3,2.458692917509852,1.5680219760927625,0.8461744412486013,0.7206013543913777
col2,Torgnon,14,150,128,128,0.3,2.3537723809202133,1.5342008932731768,0.8507062159113435,0.7325242161733057
col2,Hohes Holz,3,50,32,32,0.1,5.336957552379052,2.3101856099411258,1.5245164709698915,0.8196965441992484
col2,Hohes Holz,3,100,32,32,0.1,5.892920948614054,2.4275339232674082,1.5865552360482553,0.8009139099631548
col2,Hohes Holz,3,150,32,32,0.1,6.025449359037097,2.4546790745507034,1.6932153215853625,0.7964365780457587
col2,Hohes Holz,3,50,32,32,0.2,6.202823113391445,2.4905467498907634,1.6541917104895494,0.7904441937023257
col2,Hohes Holz,3,100,32,32,0.2,5.682607643852267,2.383822066315409,1.5153642980329889,0.8080191221139472
col2,Hohes Holz,3,150,32,32,0.2,5.333082613010781,2.309346793578388,1.4400144079385626,0.8198274549198717
col2,Hohes Holz,3,50,32,32,0.3,4.725788187588559,2.17388780473799,1.4246861179540027,0.8403442535860608
col2,Hohes Holz,3,100,32,32,0.3,4.910644753983985,2.2159974625400602,1.3946217725158279,0.8340990703667004
col2,Hohes Holz,3,150,32,32,0.3,5.677903702807471,2.3828352235955115,1.5608743741306097,0.8081780397777913
col2,Hohes Holz,5,50,32,32,0.1,5.63588303636396,2.3740014819633033,1.5419129997917302,0.810064774883475
col2,Hohes Holz,5,100,32,32,0.1,6.168169812624023,2.483580039504268,1.5572684431445014,0.7921261469837856
col2,Hohes Holz,5,150,32,32,0.1,6.056054962061505,2.46090531350995,1.5428884849891578,0.7959045361453598
col2,Hohes Holz,5,50,32,32,0.2,6.420576238072802,2.533885600825894,1.65445694820215,0.7836197832198206
col2,Hohes Holz,5,100,32,32,0.2,4.501133001187443,2.1215873776932788,1.3549021182132839,0.8483070524452333
col2,Hohes Holz,5,150,32,32,0.2,7.227098569587639,2.6883263510198385,1.7629866665636642,0.7564391267708881
col2,Hohes Holz,5,50,32,32,0.3,5.862073961648084,2.4211720223164823,1.6690401411670766,0.8024419012297888
col2,Hohes Holz,5,100,32,32,0.3,5.701390626195808,2.387758494110283,1.428095037612552,0.8078570997523068
col2,Hohes Holz,5,150,32,32,0.3,6.957117142128558,2.6376347628374477,1.7406919224278075,0.7655377867095097
col2,Hohes Holz,7,50,32,32,0.1,6.900914770510801,2.6269592251328913,1.7933770185930786,0.7674318661352935
col2,Hohes Holz,7,100,32,32,0.1,5.438432376052371,2.3320446771132777,1.5808213194531617,0.8167190711798514
col2,Hohes Holz,7,150,32,32,0.1,6.92808806481274,2.63212614910698,1.71644211012103,0.7665160973485576
col2,Hohes Holz,7,50,32,32,0.2,5.356429546772581,2.314396151650054,1.4747645034892534,0.8194826533441644
col2,Hohes Holz,7,100,32,32,0.2,7.7784909815825936,2.788994618421232,1.9444955433244453,0.7378566187195195
col2,Hohes Holz,7,150,32,32,0.2,6.46869985583063,2.543363885846976,1.6045749261510267,0.7819979663522101
col2,Hohes Holz,7,50,32,32,0.3,6.339509952211279,2.517838349102515,1.7034761594864165,0.7863518028794058
col2,Hohes Holz,7,100,32,32,0.3,6.8976495248174,2.62633766389956,1.6857828015812972,0.7675419083721241
col2,Hohes Holz,7,150,32,32,0.3,8.160649939351982,2.8566851312932586,1.887791931448518,0.7249774572454633
col2,Hohes Holz,14,50,32,32,0.1,5.404413650460449,2.324739480126848,1.483924467619104,0.8182611299490496
col2,Hohes Holz,14,100,32,32,0.1,8.066543611208418,2.8401661238752247,1.8489064905380064,0.7287393941444825
col2,Hohes Holz,14,150,32,32,0.1,6.765690430190668,2.601094083302384,1.6636528904373273,0.7724843038628953
col2,Hohes Holz,14,50,32,32,0.2,6.431479933658994,2.5360362642633865,1.6401839881630635,0.7837230879248183
col2,Hohes Holz,14,100,32,32,0.2,5.973305537749898,2.444034684236273,1.6086272700072275,0.7991305127416994
col2,Hohes Holz,14,150,32,32,0.2,5.677013352318679,2.3826483904090168,1.571184968830053,0.8090941851154099
col2,Hohes Holz,14,50,32,32,0.3,5.5589036109859675,2.3577327267919848,1.586621488716725,0.8130659630584229
col2,Hohes Holz,14,100,32,32,0.3,6.357987350668005,2.5215049773236626,1.6158758530361126,0.7861944862769356
col2,Hohes Holz,14,150,32,32,0.3,8.394984002083088,2.8974098781641318,1.9435688996435123,0.7176946463925096
col2,Hohes Holz,3,50,32,64,0.1,5.922310671907807,2.433579805945925,1.6722489839989245,0.7999210093033904
col2,Hohes Holz,3,100,32,64,0.1,5.999891404896141,2.449467575800125,1.5998911727266498,0.7973000264448858
col2,Hohes Holz,3,150,32,64,0.1,6.036211097589087,2.456870183300104,1.6064394087939524,0.7960730041120513
col2,Hohes Holz,3,50,32,64,0.2,5.172538323705211,2.2743215084295385,1.4446649130109408,0.8252512736193415
col2,Hohes Holz,3,100,32,64,0.2,6.856621076545309,2.618515051808049,1.7858702682459024,0.768356322289598
col2,Hohes Holz,3,150,32,64,0.2,5.575622850843001,2.3612756829398385,1.5257072376928424,0.8116334899833525
col2,Hohes Holz,3,50,32,64,0.3,5.071678608895018,2.252038767182976,1.496237650782429,0.8286587122119998
col2,Hohes Holz,3,100,32,64,0.3,5.800257287921118,2.408372331663258,1.5918727798034218,0.8040444535521022
col2,Hohes Holz,3,150,32,64,0.3,6.5023118345883,2.549963104554319,1.6346226222575275,0.7803262845986512
col2,Hohes Holz,5,50,32,64,0.1,7.133034163039614,2.6707740756266927,1.7373946239459106,0.7596091968589072
col2,Hohes Holz,5,100,32,64,0.1,8.036745378986467,2.834915409493988,1.8409030241850255,0.7291531721093352
col2,Hohes Holz,5,150,32,64,0.1,7.100226361246588,2.664624994487327,1.7524632618746063,0.7607148545134275
col2,Hohes Holz,5,50,32,64,0.2,5.918652553151811,2.432828097739709,1.5664646949077559,0.8005351427955383
col2,Hohes Holz,5,100,32,64,0.2,5.241715539127691,2.289479316160705,1.4708021103065705,0.8233486368511798
col2,Hohes Holz,5,150,32,64,0.2,6.6732224968937945,2.5832581165833575,1.700059354739634,0.775105336817297
col2,Hohes Holz,5,50,32,64,0.3,4.825813185107423,2.1967733577015682,1.3696816646344765,0.8373649865035133
col2,Hohes Holz,5,100,32,64,0.3,5.898820425149144,2.428748736520339,1.5757740769852657,0.8012035065057895
col2,Hohes Holz,5,150,32,64,0.3,5.399924235993529,2.3237737058486414,1.3871443615202195,0.8180168362689605
col2,Hohes Holz,7,50,32,64,0.1,5.430787472956381,2.3304050019162723,1.4873455841874377,0.816976712507956
col2,Hohes Holz,7,100,32,64,0.1,6.362846298308528,2.5224682948073953,1.682337207322455,0.7855653433094006
col2,Hohes Holz,7,150,32,64,0.1,7.5899183083322885,2.7549806366528764,1.7642085084793184,0.7442117174526772
col2,Hohes Holz,7,50,32,64,0.2,5.4543787668823915,2.335461146515264,1.5569660735760975,0.8161816609262047
col2,Hohes Holz,7,100,32,64,0.2,7.168040116027008,2.6773195767459304,1.7361195443451118,0.7584294591819222
col2,Hohes Holz,7,150,32,64,0.2,6.706367000493054,2.5896654225001834,1.759240561017434,0.7739883319554356
col2,Hohes Holz,7,50,32,64,0.3,6.322362483649896,2.5144308468617496,1.6898849708539798,0.7869296907241978
col2,Hohes Holz,7,100,32,64,0.3,5.649069149551451,2.3767770508719264,1.536362790471053,0.8096203889087273
col2,Hohes Holz,7,150,32,64,0.3,6.0256262008895405,2.4547150956657964,1.6450300091421632,0.7969300176122254
col2,Hohes Holz,14,50,32,64,0.1,6.444219340568969,2.538546698520429,1.7399117509433943,0.7832946889223213
col2,Hohes Holz,14,100,32,64,0.1,6.56939124432629,2.56308237174038,1.6576129229218268,0.7790854255642059
col2,Hohes Holz,14,150,32,64,0.1,6.968940405675298,2.6398750738766594,1.7365689359265561,0.7656494419756464
col2,Hohes Holz,14,50,32,64,0.2,7.304924451240865,2.7027623741721847,1.8026385371894966,0.7543510172536545
col2,Hohes Holz,14,100,32,64,0.2,5.8563389105689945,2.4199873781838193,1.533363696830167,0.8030638502011141
col2,Hohes Holz,14,150,32,64,0.2,7.008169130421212,2.647294681447687,1.7731190794969574,0.764330263879748
col2,Hohes Holz,14,50,32,64,0.3,6.895344744873542,2.6258988451335177,1.731436989201885,0.7681243066140377
col2,Hohes Holz,14,100,32,64,0.3,4.666693349119277,2.1602530752481934,1.353330680663674,0.8430690855665788
col2,Hohes Holz,14,150,32,64,0.3,6.556467813237088,2.560560058510069,1.6124563301009547,0.7795200129061894
col2,Hohes Holz,3,50,32,128,0.1,7.934654946708247,2.8168519568319965,1.9103013548841477,0.7319360902841945
col2,Hohes Holz,3,100,32,128,0.1,5.694099844588135,2.3862313057598032,1.5549357552346434,0.8076308702893642
col2,Hohes Holz,3,150,32,128,0.1,5.650191947743553,2.3770132409693376,1.5257777882325507,0.8091142520589067
col2,Hohes Holz,3,50,32,128,0.2,5.413400279503762,2.326671502276108,1.5677933034781129,0.8171140076630014
col2,Hohes Holz,3,100,32,128,0.2,6.156139833833875,2.4811569546955057,1.5545530696233254,0.7920213388359966
col2,Hohes Holz,3,150,32,128,0.2,6.8651741891165665,2.620147741849029,1.7046767051485463,0.7680673644443623
col2,Hohes Holz,3,50,32,128,0.3,7.230081367053166,2.6888810622735186,1.8163748945014266,0.755739362097943
col2,Hohes Holz,3,100,32,128,0.3,7.158094568835868,2.67546156183113,1.8141799795073896,0.7581713597976107
col2,Hohes Holz,3,150,32,128,0.3,5.1106571302843795,2.2606762550804085,1.5081421745455497,0.8273418641689847
col2,Hohes Holz,5,50,32,128,0.1,6.149448943079182,2.479808247239932,1.6198541747687458,0.7927570601075027
col2,Hohes Holz,5,100,32,128,0.1,6.519819558443386,2.553393733532568,1.6223415939945363,0.7802751782529902
col2,Hohes Holz,5,150,32,128,0.1,6.966998251572453,2.6395071986210707,1.6801901670384605,0.7652047828599766
col2,Hohes Holz,5,50,32,128,0.2,5.678591652196805,2.382979574439698,1.5319612293091032,0.8086254493136774
col2,Hohes Holz,5,100,32,128,0.2,7.460090569864985,2.7313166366909907,1.8067995376583859,0.7485870496895337
col2,Hohes Holz,5,150,32,128,0.2,6.8300296245298355,2.6134325368239057,1.6051056629717517,0.7698207706019835
col2,Hohes Holz,5,50,32,128,0.3,5.20602620307052,2.2816718000340277,1.4776505283947268,0.8245514052611238
col2,Hohes Holz,5,100,32,128,0.3,6.972117490190681,2.6404767543363605,1.7047428025751443,0.7650322590987302
col2,Hohes Holz,5,150,32,128,0.3,10.103126614796887,3.178541586136146,2.1008034649585596,0.6595139367547586
col2,Hohes Holz,7,50,32,128,0.1,6.2601001630843935,2.502019217169283,1.585990069583247,0.7890279968452766
col2,Hohes Holz,7,100,32,128,0.1,5.666463855720949,2.3804335436472384,1.4827549449060933,0.8090341688947877
col2,Hohes Holz,7,150,32,128,0.1,9.458994930698317,3.075547907397691,2.064937471643177,0.6812218564604307
col2,Hohes Holz,7,50,32,128,0.2,6.5314582946921,2.55567178931335,1.6616752763556055,0.7798829405193097
col2,Hohes Holz,7,100,32,128,0.2,5.9260442852350925,2.434346788203171,1.5599640497407374,0.8002860335985978
col2,Hohes Holz,7,150,32,128,0.2,7.987315717401008,2.8261839496750754,1.8775503334389612,0.7308190040366642
col2,Hohes Holz,7,50,32,128,0.3,4.870240742886135,2.206862193904761,1.4062876409314375,0.8358677307702713
col2,Hohes Holz,7,100,32,128,0.3,5.8520225128666405,2.4190953914359477,1.5320470520507092,0.802780645695338
col2,Hohes Holz,7,150,32,128,0.3,6.9420015132984165,2.6347678291072283,1.6810466363403511,0.7660471994042207
col2,Hohes Holz,14,50,32,128,0.1,7.6907053089423645,2.7732120923114345,1.792428841660831,0.7413780322638798
col2,Hohes Holz,14,100,32,128,0.1,5.967281438388668,2.442801964627642,1.6315186061450087,0.7993330903165843
col2,Hohes Holz,14,150,32,128,0.1,8.176757269320078,2.8595029759243262,1.8864247222133452,0.7250331445890497
col2,Hohes Holz,14,50,32,128,0.2,6.061377590616211,2.4619865130857663,1.615433666467026,0.7961688380057866
col2,Hohes Holz,14,100,32,128,0.2,9.538034618976832,3.0883708681077846,2.0988212631055223,0.6792562993374851
col2,Hohes Holz,14,150,32,128,0.2,5.783257621491392,2.4048404565566077,1.5703291148754304,0.805521417618756
col2,Hohes Holz,14,50,32,128,0.3,4.8597287337679544,2.2044792432154936,1.4645858705235997,0.8365777185182937
col2,Hohes Holz,14,100,32,128,0.3,7.475235355103281,2.734087664121851,1.872308831411816,0.7486238258824547
col2,Hohes Holz,14,150,32,128,0.3,8.768407079982538,2.9611496213434636,1.9866389337688326,0.7051372271019614
col2,Hohes Holz,3,50,64,32,0.1,6.543336691113606,2.5579946620572933,1.6803781342855726,0.7789403032913902
col2,Hohes Holz,3,100,64,32,0.1,6.125128249561908,2.4748996443415456,1.6008189905115526,0.7930690323503659
col2,Hohes Holz,3,150,64,32,0.1,6.507619186246688,2.551003564530377,1.6078361479519598,0.7801469813466081
col2,Hohes Holz,3,50,64,32,0.2,5.091258537175407,2.2563817356944296,1.4210087974553898,0.8279972250821817
col2,Hohes Holz,3,100,64,32,0.2,5.433928057193759,2.3310787325171494,1.5111627739099354,0.8164204984452325
col2,Hohes Holz,3,150,64,32,0.2,6.412424935737226,2.53227663096614,1.6204337460871927,0.7833630182310625
col2,Hohes Holz,3,50,64,32,0.3,4.916988338375706,2.217428316400714,1.4050530451008123,0.8338847590897668
col2,Hohes Holz,3,100,64,32,0.3,6.528518064187027,2.555096488234256,1.683915932017293,0.7794409349001039
col2,Hohes Holz,3,150,64,32,0.3,5.40707960944535,2.325312798194116,1.4156873060032036,0.8173275448034645
col2,Hohes Holz,5,50,64,32,0.1,6.101716467556518,2.470165271304031,1.646966976147885,0.7943656950676801
col2,Hohes Holz,5,100,64,32,0.1,5.179790263223103,2.2759152583571964,1.3823827793721042,0.8254355842103516
col2,Hohes Holz,5,150,64,32,0.1,6.5666486062002365,2.562547288578347,1.5701039496461313,0.7786969897649927
col2,Hohes Holz,5,50,64,32,0.2,5.824277190950156,2.4133539298971787,1.6416816565400505,0.803715692418298
col2,Hohes Holz,5,100,64,32,0.2,6.41297223975687,2.532384694266823,1.650298230314973,0.7838760460135308
col2,Hohes Holz,5,150,64,32,0.2,5.477765997419668,2.3404627742007924,1.4713220016678434,0.8153934864966985
col2,Hohes Holz,5,50,64,32,0.3,5.171001423784005,2.2739836023560076,1.4231806547144932,0.8257317774043209
col2,Hohes Holz,5,100,64,32,0.3,6.511879790512369,2.551838511840506,1.7033934924874679,0.7805427568382128
col2,Hohes Holz,5,150,64,32,0.3,6.0903239579999955,2.4678581721808883,1.4947275826778437,0.7947496347011499
col2,Hohes Holz,7,50,64,32,0.1,7.577536615888515,2.752732572533793,1.8556462835403411,0.7446289935967096
col2,Hohes Holz,7,100,64,32,0.1,6.838896888547193,2.6151284650179605,1.6592196639932664,0.7695219344166976
col2,Hohes Holz,7,150,64,32,0.1,7.158903463601751,2.675612726760312,1.812247504738987,0.7587373740417597
col2,Hohes Holz,7,50,64,32,0.2,6.008425749385163,2.4512090382880776,1.5692319140933102,0.7975096910382903
col2,Hohes Holz,7,100,64,32,0.2,6.6497696935765065,2.578714736758703,1.670737212569275,0.7758957211189124
col2,Hohes Holz,7,150,64,32,0.2,6.188264817294896,2.487622322076825,1.555184836166473,0.7914489240515045
col2,Hohes Holz,7,50,64,32,0.3,6.440130138716044,2.5377411488794603,1.7088264643085782,0.7829607960661453
col2,Hohes Holz,7,100,64,32,0.3,5.241885132752439,2.2895163534581795,1.4361513058167965,0.8233429213664745
col2,Hohes Holz,7,150,64,32,0.3,6.527935819211757,2.5549825477313455,1.6696223585958863,0.7800016516722932
col2,Hohes Holz,14,50,64,32,0.1,7.2492053417103435,2.692434835183638,1.7610176089248888,0.7562247317139567
col2,Hohes Holz,14,100,64,32,0.1,8.782293797689055,2.9634935123413135,1.9833147963843534,0.7046702464916812
col2,Hohes Holz,14,150,64,32,0.1,6.0515653524862465,2.459992957812328,1.6573999578126086,0.796498802583953
col2,Hohes Holz,14,50,64,32,0.2,6.64542914477779,2.577872988488337,1.6942643286711252,0.776528433630784
col2,Hohes Holz,14,100,64,32,0.2,6.123169215162054,2.474503832117068,1.6101970733503155,0.7940909178557224
col2,Hohes Holz,14,150,64,32,0.2,7.0886406901500765,2.6624501291385867,1.7559139951270095,0.761624177469224
col2,Hohes Holz,14,50,64,32,0.3,5.536704076807404,2.3530202032297565,1.4488856022955645,0.8138124859040466
col2,Hohes Holz,14,100,64,32,0.3,6.004052906247777,2.450316899147491,1.6201932826359822,0.798096544513274
col2,Hohes Holz,14,150,64,32,0.3,8.12760892427677,2.850896161608972,1.7773794627335484,0.7266858982956953
col2,Hohes Holz,3,50,64,64,0.1,6.657330821098385,2.580180385379748,1.7634024131791404,0.7750891323994475
col2,Hohes Holz,3,100,64,64,0.1,8.22884923780322,2.8685970853020155,1.8718381836280724,0.7219970478914682
col2,Hohes Holz,3,150,64,64,0.1,6.536048879801862,2.556569748667511,1.572090485651194,0.7791865142743022
